,item_id,vertical,category,domain,score
1297,924669732,HOME & INDUSTRY,HOME&DECOR,MLC-DOOR_AND_WINDOW_AWNINGS_AND_EAVES,0.74
1298,638621852,CE,COMPUTERS,MLC-PC_KEYBOARDS,0.7404
1299,514874773,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.7396
1300,611219798,CE,MOBILE,MLC-CELLPHONES,0.7402
1301,467299223,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-CYLINDRICAL_GRINDING_MACHINES,0.7394
1302,519885708,CE,ELECTRONICS,MLC-ELECTRIC_JUGS,0.7398
1303,604453737,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.7392
1304,545554145,HOME & INDUSTRY,HOME&DECOR,MLC-PILLOWS,0.7390000000000001
1305,903614248,APP & SPORTS,SPORTS,MLC-GYM_DUMBBELLS,0.7385999999999999
1306,560675090,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.7388
1307,515662275,APP & SPORTS,SPORTS,MLC-TENTS,0.7382
1308,487057494,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_GRAB_BARS,0.7384
1309,636851415,CE,MOBILE,MLC-CELLPHONES,0.738
1310,519631182,APP & SPORTS,APPAREL,MLC-SWEATSHIRTS_AND_HOODIES,0.7376
1311,523906156,CE,ELECTRONICS,MLC-MICROWAVES,0.7378
1312,919277866,T & B,TOYS AND GAMES,MLC-COSTUMES,0.7374
1313,562766740,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BODYWEIGHT_SCALES,0.7372
1314,547846711,APP & SPORTS,SPORTS,MLC-RESISTANCE_BANDS,0.737
1315,604864686,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.7368
1316,634387731,CE,COMPUTERS,MLC-PRINTERS,0.7365999999999999
1317,641901371,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_PRESSURE_WASHERS,0.7362
1318,634376775,CE,MOBILE,MLC-TABLETS,0.7365999999999999
1319,912581444,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.736
1320,536048267,CE,ELECTRONICS,MLC-HAND_BLENDERS,0.7358
1321,520432290,BEAUTY & HEALTH,PHARMACEUTICS,MLC-WHEELCHAIRS,0.7354
1322,905774465,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.7356
1323,538081155,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.7348
1324,529789077,CE,ELECTRONICS,MLC-FANS,0.7352
1325,532114115,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.7345999999999999
1326,622092004,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.735
1327,458925452,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_MONITORING_KITS,0.7342
1328,925745053,CE,MOBILE,MLC-TABLETS,0.7343999999999999
1329,518577818,APP & SPORTS,SPORTS,MLC-CAMPING_AND_FISHING_EQUIPMENT,0.7338
1330,927180188,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.7340000000000001
1331,573673753,APP & SPORTS,SPORTS,MLC-AEROBICS_AND_FITNESS_EQUIPMENT,0.7334
1332,616152532,CE,ELECTRONICS,MLC-HOME_THEATERS,0.7336
1333,541729163,APP & SPORTS,APPAREL ACCESORIES,MLC-BODY_SHAPERS,0.7328
1334,586524743,CE,ELECTRONICS,MLC-GAMEPADS_AND_JOYSTICKS,0.7332
1335,504082645,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.7325999999999999
1336,623272386,CE,ELECTRONICS,MLC-BLENDERS,0.733
1337,918061189,T & B,PARTY,MLC-PARTY_MASKS,0.7323999999999999
1338,928178431,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.7322
1339,902092473,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_TREES,0.732
1340,903396350,CE,MOBILE,MLC-CELLPHONES,0.7318
1341,572862623,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBUSTION_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.7312
1342,613010453,CE,MOBILE,MLC-CELLPHONES,0.7316
1343,561267590,APP & SPORTS,SPORTS,MLC-CYCLING_AND_SKATING_HELMETS,0.731
1344,641373403,CE,MOBILE,MLC-CELLPHONES,0.7314
1345,543470254,BEAUTY & HEALTH,PHARMACEUTICS,MLC-KNEE_BRACES_SUPPORTS,0.7308
1346,529845973,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.7306
1347,918833103,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.7302
1348,620380822,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.7303999999999999
1349,912414893,T & B,TOYS AND GAMES,MLC-COSTUMES,0.73
1350,903422897,APP & SPORTS,APPAREL,MLC-JACKETS_AND_COATS,0.7298
1351,631691587,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.7296
1352,591882039,HOME & INDUSTRY,HOME&DECOR,MLC-PILLOWS,0.7294
1353,926879349,CE,MOBILE,MLC-CELLPHONES,0.7288
1354,914246579,HOME & INDUSTRY,HOME&DECOR,MLC-PATIO_FURNITURE_SETS,0.7292
1355,517147377,CPG,FOODS,MLC-COFFEE_CAPSULES,0.7286
1356,905488846,HOME & INDUSTRY,HOME&DECOR,MLC-BED_SHEETS,0.7290000000000001
1357,641966023,CE,COMPUTERS,MLC-HEADPHONES,0.7283999999999999
1358,530685963,HOME & INDUSTRY,HOME&DECOR,MLC-BATH_TOWELS,0.7278
1359,610583196,CE,COMPUTERS,MLC-SPEAKERS,0.7282
1360,435159258,BEAUTY & HEALTH,PHARMACEUTICS,MLC-ORTHOPEDIC_CANES,0.7276
1361,611219812,CE,MOBILE,MLC-CELLPHONES,0.728
1362,581766362,APP & SPORTS,SPORTS,MLC-STEP_PLATFORMS,0.7274
1363,916696915,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.7272
1364,611230852,HOME & INDUSTRY,HOME&DECOR,MLC-WALL_AND_CEILING_LIGHTS,0.727
1365,529123797,CE,ELECTRONICS,MLC-ELECTRIC_POTS_SKILLETS_AND_RICE_COOKERS,0.7268
1366,491335764,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_AND_COMMERCIAL_EQUIPMENT,0.7263999999999999
1367,484838491,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.7266
1368,616911857,HOME & INDUSTRY,SECURITY,MLC-ITEM_FINDERS,0.7262
1369,912490280,APP & SPORTS,SPORTS,MLC-TREADMILLS,0.7258
1370,918000959,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.726
1371,567001425,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.7256
1372,582633763,CE,MOBILE,MLC-CELLPHONES,0.7254
1373,910790015,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.7252
1374,910749644,CE,MOBILE,MLC-CELLPHONES,0.725
1375,506646303,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.7246
1376,555220974,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.7248
1377,514874035,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.7240000000000001
1378,536929585,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.7243999999999999
1379,522783219,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.7238
1380,608499681,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.7242
1381,566527729,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.7236
1382,626792246,ACC,MOTOPARTS,MLC-MOTORCYCLE_INTERCOMMUNICATORS,0.7234
1383,536161695,CE,MOBILE,MLC-MOBILE_DEVICE_CHARGERS,0.7232
1384,920456043,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.7226
1385,434772921,CE,COMPUTERS,MLC-SPEAKERS,0.723
1386,580244606,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.7223999999999999
1387,927317690,CE,MOBILE,MLC-CELLPHONES,0.7228
1388,463159213,T & B,TOYS AND GAMES,MLC-KICK_SCOOTERS,0.722
1389,916806822,CE,COMPUTERS,MLC-NOTEBOOKS,0.7222
1390,640762709,HOME & INDUSTRY,INDUSTRY,MLC-CUTTING_PLOTTERS,0.7212
1391,920465085,CE,ELECTRONICS,MLC-VIDEO_CAMERAS,0.7218
1392,572956722,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.721
1393,642676498,CE,MOBILE,MLC-CELLPHONES,0.7216
1394,527818941,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.7206
1395,926359567,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.7214
1396,921841450,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.7202
1397,631975003,CE,ELECTRONICS,MLC-KITCHEN_RANGE_HOODS,0.7208
1398,542422875,APP & SPORTS,APPAREL ACCESORIES,MLC-BODY_SHAPERS,0.7194
1399,536048387,CE,ELECTRONICS,MLC-MICROWAVES,0.7203999999999999
1400,641922509,CPG,PERSONAL HYGIENE,MLC-HAIR_SHAMPOOS_AND_CONDITIONERS,0.7190000000000001
1401,615882035,CE,MOBILE,MLC-CELLPHONES,0.72
1402,446541975,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TABLE_DRILLS,0.7188
1403,615590364,CE,ELECTRONICS,MLC-COOKTOPS,0.7198
1404,602443420,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.7186
1405,637932658,CE,COMPUTERS,MLC-NOTEBOOKS,0.7196
1406,533990839,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-OXIMETERS,0.7183999999999999
1407,465896188,CE,ELECTRONICS,MLC-STORAGE_WATER_HEATERS,0.7192
1408,531049671,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.7182
1409,614490225,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.718
1410,618213708,CPG,FOODS,MLC-GROUND_AND_WHOLE_BEANS_COFFEE,0.7176
1411,907818449,CE,MOBILE,MLC-SMARTWATCHES,0.7178
1412,472268244,T & B,BABY,MLC-BABY_MONITORS,0.7172
1413,606750147,CE,MOBILE,MLC-CELLPHONES,0.7174
1414,635346654,T & B,TOYS AND GAMES,MLC-COSTUMES,0.7162
1415,508102807,CE,MOBILE,MLC-CELLPHONES,0.7170000000000001
1416,472379256,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_MONITORING_KITS,0.7158
1417,609477086,CE,ELECTRONICS,MLC-MEMORY_CARDS,0.7168
1418,636875197,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.7156
1419,635691389,CE,MOBILE,MLC-TABLETS,0.7166
1420,612208773,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.7152
1421,563761827,CE,ELECTRONICS,MLC-FOOD_PROCESSORS,0.7163999999999999
1422,920294625,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-MITER_SAWS,0.7148
1423,616312887,CE,COMPUTERS,MLC-DATA_CABLES_AND_ADAPTERS,0.716
1424,523195317,APP & SPORTS,SPORTS,MLC-SPORTSWEAR,0.7146
1425,630414149,CE,COMPUTERS,MLC-HEADPHONES,0.7154
1426,520752505,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.7142
1427,925566345,CE,MOBILE,MLC-CELLPHONES,0.715
1428,563376863,HOME & INDUSTRY,SECURITY,MLC-DOORBELLS,0.7138
1429,523834042,CE,ELECTRONICS,MLC-PORTABLE_EVAPORATIVE_AIR_COOLERS,0.7143999999999999
1430,631171585,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CHAINSAWS,0.7136
1431,617834647,CE,MOBILE,MLC-CELLPHONES,0.7140000000000001
1432,564099671,HOME & INDUSTRY,INDUSTRY,MLC-CASH_DRAWERS,0.7132
1433,919477973,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.7134
1434,579155056,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.7128
1435,554035458,CE,ELECTRONICS,MLC-MINI_COMPONENT_SYSTEMS,0.713
1436,902095339,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.7123999999999999
1437,622099564,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.7126
1438,564690125,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-MASSAGE_EQUIPMENT,0.7121999999999999
1439,629807853,CE,COMPUTERS,MLC-HEADPHONES,0.7120000000000001
1440,542199515,ACC,AUTOPARTS,MLC-FOG_LIGHTS,0.7118
1441,474362620,CE,ELECTRONICS,MLC-TELESCOPES,0.7116
1442,589901613,T & B,BABY,MLC-BABY_PLAYARDS,0.7112
1443,579953765,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.7114
1444,527266184,CPG,PERSONAL HYGIENE,MLC-HAIR_TREATMENTS,0.7106
1445,914235319,CE,MOBILE,MLC-CELLPHONES,0.711
1446,565277934,HOME & INDUSTRY,HOME&DECOR,MLC-COCKTAIL_SETS,0.71
1447,613845131,CE,COMPUTERS,MLC-ROUTERS_AND_WIRELESS_SYSTEMS,0.7108
1448,538334925,BEAUTY & HEALTH,PHARMACEUTICS,MLC-NON_CORRECTIVE_CONTACT_LENSES,0.7092
1449,910757624,CE,COMPUTERS,MLC-USB_HUBS,0.7103999999999999
1450,917511841,HOME & INDUSTRY,HOME&DECOR,MLC-DINING_CHAIRS,0.7081999999999999
1451,615861978,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.7101999999999999
1452,921675044,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.708
1453,920019106,CE,COMPUTERS,MLC-NOTEBOOKS,0.7098
1454,607212169,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_STONES,0.7078
1455,632654980,CE,COMPUTERS,MLC-HEADPHONES,0.7096
1456,496907921,APP & SPORTS,SPORTS,MLC-CAMPING_AND_FISHING_EQUIPMENT,0.7076
1457,579954471,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.7094
1458,909015253,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.7074
1459,920120237,CE,MOBILE,MLC-CELLPHONES,0.7090000000000001
1460,594024761,BEAUTY & HEALTH,PERSONAL CARE,MLC-NAIL_POLISH,0.7072
1461,926303496,CE,MOBILE,MLC-CELLPHONES,0.7088
1462,537766741,HOME & INDUSTRY,INDUSTRY,MLC-THERMAL_TAPES,0.7070000000000001
1463,536830495,CE,ELECTRONICS,MLC-HOME_THEATERS,0.7086
1464,519956693,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TABLE_SAWS,0.7066
1465,641453342,CE,MOBILE,MLC-CELLPHONES,0.7083999999999999
1466,531445347,APP & SPORTS,SPORTS,MLC-TENTS,0.7063999999999999
1467,927363018,CE,MOBILE,MLC-CELLPHONES,0.7068
1468,530498985,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.706
1469,918682377,CE,COMPUTERS,MLC-3D_PRINTERS,0.7061999999999999
1470,907859619,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.7058
1471,561786815,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.7056
1472,900739756,T & B,TOYS AND GAMES,MLC-FIDGET_SPINNERS,0.7054
1473,458759100,ACC,AUTOPARTS,MLC-CAR_LIGHT_BULBS,0.7052
1474,456679163,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.705
1475,541863508,BEAUTY & HEALTH,PERSONAL CARE,MLC-HAIR_BRUSHES,0.7046
1476,448595506,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.7048
1477,630273882,CE,MOBILE,MLC-CELLPHONES,0.7044
1478,538998649,CPG,BATTERIES,MLC-CELL_BATTERIES,0.7040000000000001
1479,902641399,CE,ELECTRONICS,MLC-VR_HEADSETS,0.7041999999999999
1480,583268643,OTHERS,PET PRODUCTS,MLC-CAT_AND_DOG_DRINKERS_AND_FEEDERS,0.7036
1481,917130615,CE,MOBILE,MLC-CELLPHONES,0.7038
1482,483978997,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.7032
1483,612973773,CE,MOBILE,MLC-CELLPHONES,0.7034
1484,559538027,HOME & INDUSTRY,HOME&DECOR,MLC-COMFORTERS,0.7028
1485,620325494,CE,MOBILE,MLC-SMARTWATCHES,0.703
1486,568472997,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BLOOD_GLUCOSE_METERS,0.7026
1487,569107290,ACC,AUTOPARTS,MLC-VEHICLE_ACCESSORIES,0.7024
1488,550745575,CE,COMPUTERS,MLC-PRINTERS,0.7021999999999999
1489,579746719,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.7020000000000001
1490,637932689,CPG,PERSONAL HYGIENE,MLC-LIQUID_HAND_AND_BODY_SOAPS,0.7018
1491,590766011,CE,MOBILE,MLC-CELLPHONES,0.7016
1492,921343306,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_PUMP_AND_FILTER_KITS,0.7014
1493,606721463,ACC,AUTOPARTS,MLC-VEHICLE_BATTERY_CHARGERS,0.7012
1494,539269335,CPG,CLEANING,MLC-KITCHEN_PAPER_TOWELS,0.701
1495,589861066,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.7008
1496,925013330,CE,COMPUTERS,MLC-NOTEBOOKS,0.7006
1497,585804968,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.7004
1498,595482704,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_OFFICE_DESKS,0.7001999999999999
1499,549190013,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.7
1500,526882235,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-PORTABLE_ELECTRIC_MASSAGERS,0.6998
1501,918176159,CE,COMPUTERS,MLC-3D_PRINTERS,0.6996
1502,916994911,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.6992
1503,642723431,CE,COMPUTERS,MLC-NOTEBOOKS,0.6994
1504,543605921,APP & SPORTS,APPAREL ACCESORIES,MLC-KEYCHAINS,0.6986
1505,471700641,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.6990000000000001
1506,616637033,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_AND_CONSTRUCTION_SUPPLIES,0.6981999999999999
1507,616636713,CE,MOBILE,MLC-SMARTWATCHES,0.6988
1508,622522261,APP & SPORTS,SPORTS,MLC-PUSH_UP_BARS,0.698
1509,620401951,CE,ELECTRONICS,MLC-BATTERY_CHARGERS,0.6984
1510,520060583,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESS_COVERS,0.6976
1511,577440253,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.6978
1512,555026969,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.6974
1513,917092121,CE,COMPUTERS,MLC-PRINTERS,0.6972
1514,903604325,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LIGHT_METERS,0.6970000000000001
1515,924624116,CE,MOBILE,MLC-CELLPHONES,0.6968
1516,921073496,HOME & INDUSTRY,HOME&DECOR,MLC-TABLE_AND_DESK_LAMPS,0.6966
1517,555222069,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.6964
1518,493005639,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_GROWING_LIGHTS,0.6961999999999999
1519,920055980,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.696
1520,919102879,T & B,TOYS AND GAMES,MLC-COSTUMES,0.6956
1521,625801215,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.6958
1522,551103564,HOME & INDUSTRY,HOME&DECOR,MLC-LOCKERS,0.6952
1523,915889291,CE,COMPUTERS,MLC-NOTEBOOKS,0.6954
1524,603334414,HOME & INDUSTRY,HOME&DECOR,MLC-SAFES,0.6944
1525,555229993,CE,ELECTRONICS,MLC-REFRIGERATORS,0.695
1526,580018477,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_GRAB_BARS,0.6940000000000001
1527,919319926,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.6948
1528,522549427,ACC,AUTOPARTS,MLC-VEHICLE_ACCESSORIES,0.6936
1529,924869430,CE,COMPUTERS,MLC-WIRELESS_ANTENNAS,0.6946
1530,614640513,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.6932
1531,632620735,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.6941999999999999
1532,574109117,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.6928
1533,632806415,CE,COMPUTERS,MLC-USB_HUBS,0.6938
1534,908369741,T & B,TOYS AND GAMES,MLC-ELECTRIC_SCOOTERS,0.6926
1535,923955423,CE,COMPUTERS,MLC-NOTEBOOKS,0.6934
1536,611534097,APP & SPORTS,SPORTS,MLC-ROLLER_SKATES,0.6924
1537,564992974,CE,COMPUTERS,MLC-HEADPHONES,0.693
1538,554358209,T & B,PARTY,MLC-CARDS_AND_INVITATIONS,0.6920000000000001
1539,537739255,CE,ELECTRONICS,MLC-ELECTRIC_JUGS,0.6921999999999999
1540,913073378,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.6918
1541,448920495,T & B,TOYS AND GAMES,MLC-TRAMPOLINES,0.6916
1542,634351743,CE,MOBILE,MLC-CELLPHONES,0.6914
1543,901019588,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_DOLLS,0.6908
1544,615863350,CE,MOBILE,MLC-CELLPHONES,0.6912
1545,636390715,ACC,AUTOPARTS,MLC-VEHICLE_MULTIMEDIA_SYSTEMS,0.6904
1546,623975452,CE,COMPUTERS,MLC-PRINTERS,0.691
1547,604826100,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.69
1548,634040561,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.6906
1549,636873392,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.6898
1550,598792142,CE,MOBILE,MLC-CELLPHONES,0.6901999999999999
1551,600001568,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.6896
1552,901129914,APP & SPORTS,APPAREL,MLC-SWEATSHIRTS_AND_HOODIES,0.6894
1553,589907642,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.6890000000000001
1554,927162254,APP & SPORTS,SPORTS,MLC-STEPPERS,0.6892
1555,573372719,CE,ELECTRONICS,MLC-KITCHEN_RANGE_HOODS,0.6888
1556,903421506,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.6886
1557,600005415,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.6884
1558,560668585,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.6881999999999999
1559,549186145,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.688
1560,630279692,CE,COMPUTERS,MLC-DESKTOP_COMPUTERS,0.6878
1561,545706486,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.6872
1562,624247032,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.6876
1563,463806286,APP & SPORTS,APPAREL,MLC-JACKETS_AND_COATS,0.6864
1564,911346103,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.6874
1565,616442011,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.6861999999999999
1566,635638958,CE,MOBILE,MLC-CELLPHONES,0.687
1567,452563598,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.6859999999999999
1568,553915239,CE,ELECTRONICS,MLC-PORTABLE_EVAPORATIVE_AIR_COOLERS,0.6868
1569,537570633,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.6856
1570,917684102,CE,COMPUTERS,MLC-NOTEBOOKS,0.6866
1571,592558463,HOME & INDUSTRY,HOME&DECOR,MLC-HAMMOCKS,0.6854
1572,635993211,CE,ELECTRONICS,MLC-GAMEPADS_AND_JOYSTICKS,0.6858
1573,608622315,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.6848
1574,916994577,CE,MOBILE,MLC-CELLPHONES,0.6852
1575,635690204,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BODYWEIGHT_SCALES,0.6841999999999999
1576,499304228,CE,ELECTRONICS,MLC-WATER_HEATERS,0.685
1577,451283944,ACC,AUTOPARTS,MLC-AUTOMOTIVE_ALARM_KITS,0.6839999999999999
1578,606386076,CE,COMPUTERS,MLC-ROUTERS_AND_WIRELESS_SYSTEMS,0.6846
1579,903583884,OTHERS,ANTIQUES & HOBBIES,MLC-RESINS,0.6836
1580,929878484,CE,MOBILE,MLC-CELLPHONES,0.6844
1581,541175805,ACC,VEHICULAR MULTIMEDIA,MLC-GPS,0.6834
1582,625824094,CE,MOBILE,MLC-CELLPHONES,0.6838
1583,566345910,HOME & INDUSTRY,HOME&DECOR,MLC-CHAIR_COVERS,0.6829999999999999
1584,577481535,CE,COMPUTERS,MLC-LAPTOP_STANDS,0.6832
1585,519319650,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SANDER_MACHINES,0.6826
1586,436392424,CE,ELECTRONICS,MLC-REFRIGERATORS,0.6828
1587,632000495,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.6824
1588,622760116,CE,COMPUTERS,MLC-PRINTERS,0.6821999999999999
1589,437585916,T & B,TOYS AND GAMES,MLC-COSTUMES,0.6819999999999999
1590,927139625,CE,MOBILE,MLC-CELLPHONES,0.6818
1591,612209258,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.6816
1592,564475725,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.6814
1593,599586162,CE,COMPUTERS,MLC-WEBCAMS,0.6812
1594,482022614,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.6809999999999999
1595,435843975,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.6806
1596,574767586,APP & SPORTS,SPORTS,MLC-ROLLER_SKATES,0.6808
1597,568858891,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_AND_CONSTRUCTION_SUPPLIES,0.6804
1598,901433247,CE,COMPUTERS,MLC-PRINTERS,0.6802
1599,594809352,HOME & INDUSTRY,HOME&DECOR,MLC-WALL_AND_CEILING_LIGHTS,0.6798
1600,610547703,CE,MOBILE,MLC-CELLPHONES,0.6799999999999999
1601,609763114,HOME & INDUSTRY,HOME&DECOR,MLC-WALL_AND_CEILING_LIGHTS,0.6796
1602,566527980,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.6794
1603,618129298,OTHERS,PET PRODUCTS,MLC-CAT_SCRATCHERS,0.6792
